Sport	State	CaptureDevice	Lat	Lon	DateTaken
running	Pennsylvania	nikon	40.771921	-77.852624	1223138634000
soccer	California	canon	33.80832	-117.877507	1294600175000
hockey	California	canon	37.286836	-121.796898	1289581166000
football	Arizona	canon	33.527586	-112.265424	1293300744000
baseball	Texas	sony	29.756311	-95.355523	1186606253000
football	Arkansas	canon	33.650611	-92.77938	1321655512000
football	Washington	canon	46.273264	-119.286318	1318078195000
football	Indiana	canon	39.494876	-87.364568	1351280436000
cycling	Arkansas	nikon	34.79458	-92.326955	1337796894000
hockey	Missouri	other	38.590204	-90.306254	1302568984000
football	Virginia	canon	38.881278	-77.114152	1284891596000
running	California	canon	33.885433	-118.096659	1267546330000
golf	California	other	34.046116	-118.50214	1143849600000
baseball	Michigan	nikon	42.73207	-84.488146	1398528317000
golf	Florida	sony	27.799222	-82.748486	1374011785000
hockey	California	nikon	36.970055	-122.031583	1335458667000
hockey	Oklahoma	nikon	36.152836	-95.996131	1230671149000
baseball	Missouri	other	38.808781	-90.723295	1380039524000
basketball	Arkansas	other	35.776164	-91.625322	1191585853000
basketball	Massachusetts	sony	42.082166	-71.6275	1322914803000
cycling	Colorado	nikon	39.932051	-105.584278	1314475646000
baseball	California	canon	33.996248	-118.327732	1302186450000
running	Washington	canon	47.632168	-122.313424	1214932502000
basketball	Maryland	nikon	38.966392	-76.488683	1226155998000
soccer	Florida	canon	25.713876	-80.154579	1269966601000
hockey	Illinois	canon	42.043102	-87.837034	1327742138000
football	NewYork	canon	42.858459	-76.991093	1237640378000
baseball	Pennsylvania	other	40.446881	-80.005617	1348951150000
running	California	nikon	37.775366	-122.425841	1286720404000
running	Ohio	nikon	39.359785	-84.567947	1172931861000
soccer	NewJersey	other	40.737762	-74.152565	1276960528000
basketball	Arkansas	nikon	35.187553	-94.406933	1321461635000
baseball	California	canon	36.204624	-121.124246	1174755109000
baseball	California	nikon	37.777774	-122.388993	1218457341000
basketball	Oregon	canon	45.506955	-122.67335	1323264042000
baseball	NorthCarolina	sony	35.225044	-80.852356	1269459726000
hockey	Ohio	canon	39.96912	-83.005335	1131573353000
football	NewYork	canon	42.444519	-76.477932	1241278601000
soccer	Kentucky	canon	39.093539	-84.482374	1272566463000
running	Massachusetts	panasonic	42.354674	-71.069397	1190477341000
golf	Virginia	apple	38.7985	-77.222167	1246729236000
baseball	Arkansas	nikon	35.308392	-93.920757	1334080110000
basketball	Texas	canon	31.759918	-106.488418	1211207841000
soccer	Massachusetts	canon	42.513594	-71.701898	1275826981000
cycling	Colorado	nikon	40.58707	-105.18053	1310176072000
running	Minnesota	nikon	44.957366	-93.251675	1367759443000
baseball	Georgia	canon	32.612619	-83.609679	1188324691000
football	California	canon	33.8645	-118.26132	1261259837000
football	Virginia	sony	38.031757	-78.513638	1252767807000
football	Ohio	canon	40.987405	-83.167991	1314393050000
running	DistrictofColumbia	apple	38.895666	-77.030667	1353256504000
hockey	DistrictofColumbia	canon	38.898314	-77.021219	1290290919000
baseball	Texas	nikon	29.756311	-95.355523	1151958598000
baseball	Maryland	canon	39.283699	-76.6232	1251640454000
hockey	Ohio	canon	39.97201	-83.005356	1198361329000
running	DistrictofColumbia	canon	38.889907	-77.015323	1368263378000
baseball	Pennsylvania	nikon	40.763316	-75.616203	1213387782000
running	California	nikon	37.785919	-122.406599	1277217901000
cycling	Colorado	canon	39.92996	-105.13088	1288519713000
cycling	Colorado	nikon	40.103105	-105.172033	1277057892000
baseball	Kentucky	canon	38.050574	-84.492545	1287854031000
running	Mississippi	canon	33.165451	-90.935728	1397549793000
hockey	Missouri	canon	38.543021	-90.347163	1349438422000
basketball	Arkansas	nikon	36.405145	-92.909177	1393613433000
football	California	nikon	37.061718	-122.083275	1336071127000
baseball	Alaska	nikon	61.152429	-150.056591	1287832225000
hockey	Maryland	other	38.7831	-77.017356	1329493956000
running	Virginia	other	37.417004	-79.141259	1316076528000
baseball	Arkansas	other	35.773984	-91.626845	1300891326000
golf	Illinois	other	40.713825	-89.572906	1190480616000
hockey	NewYork	canon	43.045253	-76.148826	1361721626000
football	Massachusetts	nikon	41.654238	-70.319447	1303061621000
golf	Illinois	canon	42.056733	-87.769625	1192267919000
basketball	Arkansas	nikon	35.188312	-94.407062	1353186400000
basketball	California	nikon	34.114112	-118.335807	1254044348000
cycling	Arkansas	nikon	34.798351	-92.318437	1342856081000
basketball	Arkansas	nikon	35.30834	-93.917419	1389905817000
basketball	Massachusetts	canon	42.339216	-71.089299	1202051654000
football	Georgia	canon	32.611886	-83.612094	1192308166000
football	Minnesota	canon	44.96498	-93.238595	1222530258000
basketball	Arkansas	other	35.776191	-91.625236	1347122347000
running	SouthCarolina	sony	35.131158	-82.534993	1307956523000
baseball	Ohio	canon	39.3491	-84.276133	1313655532000
running	California	canon	32.747669	-117.15949	1247919055000
running	Wisconsin	apple	43.066716	-89.388166	1339346991000
basketball	NewYork	other	42.648496	-73.754804	1293045374000
hockey	Arizona	canon	33.532308	-112.261562	1263068401000
running	Illinois	canon	42.188759	-87.851561	1250331456000
basketball	Idaho	sony	43.602933	-116.195933	1256410876000
baseball	Wisconsin	nikon	44.500561	-88.062447	1217790794000
football	California	nikon	37.434333	-122.161167	1379780340000
baseball	Arkansas	other	35.774093	-91.626555	1395154548000
cycling	Virginia	canon	37.522274	-77.404638	1393775851000
hockey	California	other	37.802782	-122.274945	1304196317000
football	Georgia	canon	32.628177	-83.629484	1189704109000
hockey	Pennsylvania	nikon	41.960344	-80.322323	1374939127000
baseball	Michigan	nikon	43.576331	-84.779439	1334768264000
cycling	DistrictofColumbia	canon	38.890481	-77.015275	1369572226000
hockey	Massachusetts	canon	42.406299	-71.184872	1261436548000
baseball	California	canon	34.493258	-116.965255	1307708543000
running	Michigan	canon	42.73619	-84.483932	1245480482000
baseball	Missouri	other	38.523424	-90.271954	1378226387000
basketball	NorthCarolina	other	35.754993	-78.874561	1169555538000
running	Minnesota	nikon	45.465909	-94.427082	1217061587000
golf	Oregon	nikon	45.597404	-122.648105	1182648582000
soccer	NewJersey	panasonic	40.814458	-74.073429	1349614563000
baseball	Michigan	nikon	43.576331	-84.779439	1334761459000
running	Florida	other	28.369075	-81.558723	1073110617000
running	DistrictofColumbia	nikon	38.909068	-77.043106	1194389269000
soccer	SouthCarolina	canon	32.856202	-79.920794	1349470395000
baseball	DistrictofColumbia	canon	38.889629	-77.036175	1295192557000
golf	NewYork	nikon	40.745371	-73.848896	1343779200000
hockey	Georgia	nikon	33.97945	-84.09069	1252839145000
running	Washington	canon	47.63613	-122.353582	1281878669000
running	California	nikon	32.559184	-117.079753	1373111484000
running	NewYork	canon	43.080274	-77.430202	1289737455000
football	Wisconsin	nikon	43.041174	-89.246256	1221920674000
running	Missouri	canon	39.037666	-94.573334	1382174348000
running	DistrictofColumbia	canon	38.892986	-76.980804	1331968974000
baseball	NewYork	apple	40.73492	-73.991037	1340316109000
hockey	Oklahoma	canon	36.152611	-95.995026	1228596698000
baseball	Oklahoma	canon	36.139616	-95.924296	1240316465000
cycling	California	panasonic	36.800539	-121.679785	1190543446000
baseball	Oregon	canon	45.373011	-122.776132	1217102905000
football	Arkansas	canon	34.812147	-92.465429	1319226042000
cycling	Illinois	other	41.875952	-87.617211	1170584231000
soccer	Oklahoma	other	35.186015	-97.448666	1382140949000
running	NewYork	nikon	40.634569	-74.024943	1289128712000
cycling	Oregon	apple	45.524099	-122.679004	1290856901000
hockey	Virginia	canon	38.881278	-77.114152	1285327035000
cycling	Missouri	nikon	39.249229	-94.605599	1317474624000
basketball	Arkansas	other	35.776195	-91.625332	1321389714000
baseball	NewJersey	canon	39.695539	-74.28056	1302445288000
running	Washington	canon	47.41127	-120.274673	1316103261000
running	California	canon	40.156934	-122.204446	1302338360000
running	Tennessee	sony	35.056839	-85.311198	1183327851000
baseball	Michigan	nikon	42.734882	-84.545867	1306963525000
running	NorthCarolina	canon	35.030621	-80.824356	1354955203000
running	Minnesota	canon	44.982269	-93.170585	1251566849000
soccer	California	canon	33.996604	-118.327788	1317909309000
hockey	Louisiana	canon	32.481058	-93.729944	1294514331000
football	Arizona	other	33.069175	-112.046964	1380355401000
basketball	Arkansas	other	35.776243	-91.625268	1350664170000
cycling	California	panasonic	37.76934	-122.482559	1290947470000
soccer	Massachusetts	nikon	42.343372	-71.193723	1393074656000
basketball	Arkansas	nikon	35.308261	-93.917473	1352489756000
baseball	NewYork	canon	41.686005	-73.901309	1206793847000
baseball	NewYork	other	40.829332	-73.926658	1240337305000
baseball	Ohio	nikon	41.49503	-81.685447	1396592947000
running	Florida	canon	28.369569	-81.554298	1102781569000
cycling	Florida	panasonic	27.740517	-80.448675	1331574701000
running	California	canon	33.943982	-117.64262	1192267832000
soccer	California	canon	33.996683	-118.327759	1374588584000
lacrosse	Maryland	nikon	38.341588	-75.600754	1302957067000
hockey	Illinois	canon	41.830656	-87.756729	1330858783000
football	Arkansas	canon	34.811624	-92.465229	1314122282000
football	Tennessee	nikon	36.198901	-86.804051	1250627164000
baseball	Maine	other	43.657937	-70.277824	1219690942000
baseball	Ohio	other	39.097211	-84.506599	1376232264000
hockey	Florida	other	26.383565	-80.116584	1282682882000
cycling	California	canon	36.62067	-121.907805	1372636800000
running	Minnesota	nikon	45.494615	-95.114693	1189104137000
golf	Pennsylvania	other	40.064753	-75.208072	1241189291000
basketball	Arkansas	nikon	35.3082	-93.917344	1358879177000
cycling	Iowa	nikon	41.622901	-91.546368	1322311879000
baseball	Massachusetts	nikon	42.368294	-71.053959	1339953794000
running	Nebraska	other	40.823877	-96.715221	1281565042000
lacrosse	Georgia	canon	32.601313	-83.617237	1189535425000
baseball	Arkansas	other	35.773631	-91.621459	1145976888000
hockey	Pennsylvania	other	40.164379	-76.590156	1252811461000
soccer	Idaho	canon	43.522075	-116.357681	1304191115000
cycling	California	canon	36.596407	-121.746432	1188662201000
running	Iowa	nikon	41.597243	-93.546009	1313934583000
hockey	NewHampshire	other	43.077674	-71.469261	1300122471000
golf	Florida	canon	30.215135	-81.68277	1301579831000
basketball	Massachusetts	sony	42.048236	-71.616998	1361909311000
basketball	California	canon	34.047925	-118.530207	1329938211000
basketball	Georgia	canon	32.610242	-83.614507	1189864194000
baseball	SouthCarolina	sony	32.856274	-79.92088	1318020257000
basketball	California	canon	33.996781	-118.327817	1267042119000
golf	California	sony	34.101624	-118.341883	1274447715000
running	Oregon	canon	45.325102	-122.572169	1316263760000
basketball	California	canon	33.996248	-118.327732	1301415396000
golf	California	nikon	37.767335	-122.467989	1287331465000
basketball	California	canon	34.023782	-118.348674	1266003810000
basketball	Massachusetts	sony	42.082166	-71.6275	1322915322000
baseball	Michigan	nikon	42.734882	-84.545867	1273003211000
football	SouthCarolina	sony	32.856274	-79.92088	1318621738000
baseball	Michigan	nikon	42.734882	-84.545867	1306963675000
cycling	California	panasonic	37.712445	-122.381086	1192972740000
basketball	California	canon	32.640531	-117.079238	1218723903000
baseball	DistrictofColumbia	other	38.894347	-77.006671	1249014451000
baseball	DistrictofColumbia	canon	38.8764	-76.998453	1245788752000
basketball	California	other	34.605989	-120.165628	1235479562000
running	NewYork	nikon	40.7574	-73.9785	1207234326000
soccer	SouthCarolina	sony	35.131158	-82.534993	1276783570000
baseball	Pennsylvania	canon	40.246474	-75.474915	1336155208000
baseball	Massachusetts	other	42.462853	-73.252651	1276438719000
football	California	panasonic	37.75124	-122.199919	1208004505000
basketball	Indiana	other	41.045389	-86.596549	1392411488000
hockey	California	canon	33.723941	-116.305239	1331226461000
football	Virginia	nikon	36.810229	-75.993182	1285419939000
running	Florida	sony	27.95017	-80.674409	1157569395000
cycling	SouthCarolina	other	34.094313	-81.136693	1298715064000
hockey	NewYork	nikon	42.729499	-73.674163	1241057269000
baseball	Michigan	nikon	42.734942	-84.545706	1125930281000
baseball	DistrictofColumbia	canon	38.890064	-76.972017	1180767420000
baseball	NewYork	panasonic	40.826734	-73.928589	1280880420000
basketball	NewJersey	nikon	40.345142	-74.650368	1350746279000
cycling	NorthCarolina	other	35.754993	-78.874561	1169573842000
football	Arkansas	canon	34.812147	-92.465429	1319225125000
basketball	Arkansas	nikon	35.023486	-94.388544	1329598448000
running	Washington	other	47.468739	-122.344597	1246718275000
basketball	Vermont	canon	44.34477	-73.108881	1259871327000
hockey	California	canon	33.996683	-118.327759	1379349818000
cycling	California	panasonic	36.801712	-121.678199	1350211163000
football	Oregon	other	45.532807	-122.706234	1322737017000
golf	California	nikon	37.801866	-122.418894	1250681717000
running	California	canon	33.997466	-118.326616	1238175346000
lacrosse	Minnesota	canon	44.846711	-93.577294	1280588302000
soccer	NewMexico	nikon	35.196834	-106.597187	1286094224000
baseball	Minnesota	canon	44.945384	-93.191227	1241279541000
baseball	Michigan	nikon	42.734601	-84.546318	1210621162000
basketball	NewJersey	nikon	39.355119	-74.433907	1251168836000
football	Ohio	other	40.001681	-83.020033	1192275357000
basketball	Arkansas	other	35.776217	-91.625343	1200596348000
golf	Pennsylvania	sony	40.074426	-76.287903	1285477948000
basketball	Arkansas	nikon	35.308515	-93.917489	1289330947000
baseball	Arkansas	other	35.773257	-91.621481	1392640570000
running	Illinois	canon	41.965792	-87.637311	1183803324000
basketball	California	other	32.877249	-117.24131	1281220600000
basketball	Washington	canon	47.622114	-122.354006	1278423109000
football	Michigan	other	42.255998	-83.647413	1319294986000
golf	NorthCarolina	sony	35.631235	-82.363804	1336760487000
hockey	Wisconsin	canon	43.393206	-89.400408	1305919913000
football	Washington	other	47.594714	-122.33066	1287926248000
running	NewYork	canon	40.755904	-73.986911	1277146774000
cycling	Minnesota	other	44.960793	-93.215175	1278770262000
golf	California	apple	38.5185	-121.044167	1301736676000
basketball	Virginia	nikon	37.546193	-77.451875	1289683461000
golf	California	nikon	32.626575	-117.10645	1339927018000
basketball	Texas	canon	29.641234	-95.676278	1316198685000
baseball	California	canon	33.997466	-118.326616	1209046099000
baseball	Michigan	nikon	42.734922	-84.545722	1304424261000
lacrosse	California	canon	37.905486	-122.097501	1394229476000
hockey	Virginia	nikon	38.88208	-77.110118	1234876289000
running	NorthCarolina	other	36.13219	-80.278306	1255166451000
basketball	Arkansas	other	35.776234	-91.625247	1389292112000
running	Minnesota	canon	44.325367	-93.973445	1275233721000
baseball	NewYork	other	40.720461	-73.974037	1216490939000
golf	Alabama	sony	32.92578	-85.851374	1121789989000
golf	Colorado	nikon	39.734563	-104.966189	1211719034000
football	Illinois	canon	41.862481	-87.6169	1226233800000
football	Ohio	nikon	41.072599	-81.508363	1385846021000
baseball	Michigan	other	42.18794	-83.753821	1370201588000
baseball	Arkansas	canon	34.811624	-92.465229	1282587751000
basketball	California	canon	34.043112	-118.267157	1169994941000
baseball	Illinois	nikon	41.948344	-87.655963	1281985948000
baseball	Washington	canon	47.591028	-122.333257	1185636904000
running	Georgia	sony	33.564223	-84.599	1334495463000
football	California	nikon	37.434333	-122.161167	1381011915000
cycling	Utah	nikon	40.763056	-111.901202	1241880444000
basketball	California	canon	34.146774	-118.148962	1232280578000
football	Texas	canon	29.71495	-95.415733	1133611275000
football	Alabama	other	34.719947	-86.741638	1201862634000
baseball	Oklahoma	nikon	36.152836	-95.996131	1259694756000
cycling	DistrictofColumbia	canon	38.903357	-77.066996	1347531636000
basketball	SouthCarolina	sony	32.803661	-79.950631	1321712886000
baseball	Washington	sony	47.671149	-122.192296	1302024655000
football	Wisconsin	sony	44.501525	-88.0622	1324849201000
cycling	Arizona	canon	33.439275	-111.931757	1232788531000
golf	Maryland	canon	39.283416	-76.621331	1371242228000
golf	California	panasonic	34.1286	-118.113436	1312724830000
football	Pennsylvania	nikon	40.201738	-77.203084	1318062688000
soccer	Florida	canon	26.144497	-81.797225	1208544812000
baseball	Massachusetts	canon	42.346349	-71.097518	1223350345000
football	California	canon	33.838482	-118.120536	1220643430000
cycling	Wisconsin	canon	43.074969	-89.384357	1177231360000
cycling	California	canon	38.356784	-121.988689	1251631846000
cycling	California	panasonic	38.028153	-120.764164	1270280975000
hockey	Massachusetts	canon	42.751483	-70.901416	1290889916000
football	California	canon	33.997466	-118.326616	1219152245000
