Sport	State	CaptureDevice	Lat	Lon	DateTaken
running	Arkansas	nikon	34.794263	-92.326633	1342941165000
extreme	Wyoming	apple	44.975333	-109.435	1371036808000
baseball	Illinois	canon	41.999049	-87.710219	1154248614000
other	Alaska	other	61.192801	-149.967799	862683252000
basketball	Washington	panasonic	46.210546	-119.781789	1253950344000
cycling	Massachusetts	nikon	42.605078	-72.620025	1312710809000
basketball	WestVirginia	apple	38.346167	-81.628167	1247927648000
extreme	California	canon	34.098308	-118.324295	1318363951000
other	Illinois	canon	39.670852	-88.390594	1286550595000
golf	Maine	sony	46.868494	-68.013117	1091299756000
extreme	Indiana	nikon	39.826978	-86.133627	1206210441000
cycling	NewMexico	nikon	35.11032	-106.554821	1347712341000
extreme	Florida	canon	30.317885	-86.133623	1347269187000
other	Wisconsin	sony	44.53181	-87.920762	1261138527000
other	Alabama	other	34.740523	-86.565763	1241290245000
cycling	Arkansas	nikon	34.79458	-92.326955	1337794708000
cycling	Nevada	other	40.749272	-119.236936	1283264672000
basketball	NewYork	nikon	40.705237	-73.932956	1178284364000
baseball	Tennessee	other	36.166462	-86.769933	1284292712000
extreme	California	nikon	37.766136	-122.510873	1237044847000
other	Oklahoma	nikon	35.333588	-97.495231	1369246634000
baseball	NorthCarolina	nikon	36.132121	-80.253324	1351956310000
other	Florida	other	28.408333	-81.454167	1300704776000
golf	Georgia	panasonic	33.865288	-84.372822	1336833868000
hockey	Massachusetts	nikon	42.481363	-72.609007	1268480633000
other	Missouri	other	39.049652	-94.484095	1104274642000
cycling	Washington	nikon	47.471225	-122.338428	1345299927000
basketball	Arkansas	nikon	35.187553	-94.406933	1290025752000
cycling	NewJersey	nikon	40.864186	-74.621903	1215939688000
extreme	Tennessee	nikon	35.13945	-90.050914	1239824116000
other	Tennessee	other	36.057937	-86.894409	1241894369000
cycling	NorthCarolina	nikon	35.986358	-79.39948	1282987442000
other	Michigan	canon	42.305879	-85.129001	1185066826000
baseball	Michigan	nikon	42.734942	-84.545706	1178573601000
other	NewYork	canon	43.061126	-78.149002	1349623395000
golf	California	nikon	37.874806	-122.466455	1086455546000
other	Connecticut	nikon	41.821872	-72.588653	1312478616000
extreme	California	canon	33.997466	-118.326616	1248355589000
basketball	NewYork	canon	40.748589	-73.985592	1315138104000
extreme	NorthCarolina	panasonic	35.092515	-82.966185	1344171654000
extreme	Illinois	nikon	42.347059	-88.034343	1217077189000
lacrosse	Ohio	other	41.39077	-83.659703	1157043716000
other	Washington	canon	47.588142	-122.334213	1280347098000
extreme	NewYork	canon	40.94463	-72.371406	1216425605000
extreme	Hawaii	canon	21.593796	-158.107531	1239018549000
football	Oregon	canon	44.930015	-123.038002	1353675748000
extreme	NewYork	canon	43.040257	-78.888359	1213583496000
extreme	California	nikon	37.185142	-121.777997	1183543516000
basketball	Massachusetts	nikon	42.317003	-71.044753	1312036360000
hockey	Virginia	nikon	38.88208	-77.110118	1247569548000
running	Arizona	canon	33.437762	-111.943409	1263723553000
extreme	Minnesota	nikon	46.779329	-92.098914	1253353851000
other	Missouri	canon	39.016066	-94.578809	1249408673000
extreme	NewYork	canon	42.78188	-73.44954	1265461960000
running	Arkansas	other	36.066688	-94.165019	1277548227000
football	Nebraska	canon	41.300556	-96.137226	1190386168000
extreme	Wisconsin	canon	43.018846	-88.014274	1313264443000
other	Michigan	apple	42.265368	-84.424052	1257005738000
hockey	Georgia	canon	31.940108	-81.063909	1335543269000
other	Louisiana	nikon	29.961388	-90.065016	1235500118000
baseball	Florida	canon	25.765402	-80.147194	1185248275000
other	Florida	canon	30.241311	-81.907395	1390142439000
running	California	canon	38.004862	-121.81559	1285406659000
extreme	Connecticut	canon	41.927218	-73.380732	1153564116000
other	NewYork	canon	43.075659	-77.671966	1329076689000
other	NewMexico	other	35.530523	-105.958065	1205517838000
baseball	Illinois	canon	42.03768	-88.061378	1378509484000
running	Michigan	nikon	44.978808	-85.505796	1313231930000
golf	NewHampshire	canon	42.89553	-71.314384	1213995313000
other	Utah	apple	40.768062	-111.891375	1359196891000
other	NorthCarolina	canon	35.05533	-78.873296	1371981012000
extreme	California	other	36.973518	-122.02947	1302979605000
basketball	Washington	canon	47.063175	-122.784759	1251811052000
other	California	other	37.769459	-122.430181	1365619529000
other	Texas	nikon	32.561969	-95.863825	1338117185000
extreme	RhodeIsland	canon	41.641854	-71.412779	1249070004000
cycling	Virginia	canon	37.522274	-77.404638	1382277180000
other	Georgia	nikon	33.761635	-84.385098	1346600621000
other	California	apple	37.779666	-122.411167	1292506792000
football	Illinois	canon	41.974957	-87.705316	1220116325000
other	Hawaii	nikon	21.259761	-157.811763	1199822785000
extreme	California	other	34.105336	-118.321023	1394038516000
other	NewMexico	other	35.195133	-106.598281	1128759533000
soccer	Texas	canon	32.399738	-97.331539	1285864212000
other	Connecticut	canon	41.958125	-72.44522	1381656421000
running	DistrictofColumbia	canon	38.913025	-77.078463	1304779934000
extreme	Oregon	other	45.332191	-121.665387	1235134872000
football	Pennsylvania	nikon	39.949996	-75.190815	1223122081000
baseball	Michigan	nikon	42.734882	-84.545867	1311163708000
other	California	sony	34.416502	-119.833992	1359219591000
other	Wisconsin	canon	43.024019	-87.916653	1263501313000
other	Wisconsin	canon	44.539559	-87.711453	1342208096000
other	Pennsylvania	other	40.264095	-76.884899	1159054168000
other	Delaware	nikon	38.909176	-75.571807	1343076684000
basketball	California	canon	33.996248	-118.327732	1298401253000
cycling	California	panasonic	36.653295	-121.747212	1286106167000
baseball	Massachusetts	other	42.462853	-73.252651	1276441326000
other	NewYork	canon	40.804214	-73.52349	1281731882000
baseball	Oregon	sony	45.531755	-122.667052	1297516705000
hockey	Oklahoma	other	36.152611	-95.995026	1262312225000
hockey	DistrictofColumbia	canon	38.898314	-77.021219	1288813138000
other	Colorado	canon	38.580999	-107.717911	1312099347000
football	Indiana	nikon	41.553273	-87.502369	1220040555000
baseball	Texas	canon	30.509292	-97.668092	1206835585000
soccer	SouthCarolina	canon	35.131158	-82.534993	1308060911000
other	Texas	canon	32.748369	-97.367228	1152458170000
other	California	nikon	37.785919	-122.406599	1277360678000
hockey	DistrictofColumbia	nikon	38.89793	-77.021033	1336229006000
soccer	Texas	nikon	30.597175	-96.353445	1397293173000
golf	Michigan	other	45.492028	-84.924659	1151316316000
other	Hawaii	apple	21.277284	-157.750029	1326641093000
basketball	Arkansas	nikon	35.30834	-93.917419	1387569564000
other	California	nikon	40.608259	-124.181485	1333064249000
other	Massachusetts	nikon	42.57048	-71.602879	1307885420000
other	Pennsylvania	other	39.954622	-75.186718	1063617468000
other	SouthCarolina	other	32.790952	-79.925504	1343304236000
other	California	canon	34.070471	-118.446736	1268578959000
baseball	Michigan	nikon	42.734942	-84.545706	1123881953000
extreme	California	canon	32.795555	-117.257223	1311506102000
other	NewHampshire	nikon	43.157566	-70.875213	1243765165000
extreme	Kentucky	canon	36.839463	-84.344058	1204983577000
running	Arizona	canon	33.376761	-112.229461	1365846287000
extreme	Alabama	other	33.958396	-86.042969	1196532426000
other	Missouri	nikon	39.191037	-94.547288	1336319583000
other	Illinois	nikon	41.876754	-87.639623	1280714013000
extreme	Oregon	nikon	45.524055	-122.682136	1218747534000
cycling	Illinois	nikon	42.006778	-87.986497	1280681218000
basketball	Massachusetts	sony	42.154166	-71.438167	1329849572000
soccer	Michigan	nikon	42.30826	-85.598784	1302934763000
golf	Nebraska	sony	40.681158	-95.880861	1222000331000
baseball	Massachusetts	nikon	42.171799	-72.212305	1335628865000
running	Wisconsin	canon	43.164621	-88.089247	1332531399000
hockey	Illinois	canon	41.830656	-87.756729	1356272789000
other	Maryland	nikon	38.77784	-76.817092	1194102125000
extreme	Virginia	canon	38.81401	-77.242464	1247908309000
football	Maryland	other	39.210925	-76.837327	1377364885000
other	California	canon	37.411648	-122.071623	1284827389000
other	Washington	canon	47.043932	-122.897078	1390083548000
other	California	sony	34.743336	-120.038795	1365264918000
extreme	NewJersey	canon	38.929761	-74.924225	1380739316000
other	Illinois	other	41.954379	-87.676616	1297550732000
other	Massachusetts	nikon	42.570838	-71.60299	1338723869000
soccer	NewJersey	apple	40.805377	-74.138131	1377361513000
other	Maryland	canon	39.35124	-76.887034	1287333422000
other	California	canon	38.959833	-119.950833	1273954599000
other	NewJersey	canon	40.696501	-74.122266	1337386776000
extreme	Minnesota	other	44.948429	-93.202214	1387813795000
extreme	Florida	nikon	28.997524	-81.351646	1235820474000
extreme	DistrictofColumbia	canon	38.911221	-77.038578	1351796954000
basketball	Arkansas	other	35.776208	-91.625236	1390503255000
other	Arizona	other	33.627929	-111.860031	1307157815000
other	California	other	36.944346	-121.384046	1221954368000
other	Maryland	nikon	39.608428	-78.799449	1252244899000
baseball	Texas	nikon	32.615592	-96.845555	1192233756000
extreme	Washington	panasonic	47.510219	-122.251198	1378132177000
basketball	NewYork	nikon	40.750558	-73.99352	1391981291000
running	Iowa	canon	41.584505	-93.659734	1287303591000
running	NewYork	canon	40.780435	-73.975667	1290613892000
soccer	California	canon	37.778068	-122.392051	1336486971000
other	Illinois	other	41.957216	-87.680688	1208641221000
other	Texas	canon	29.875876	-95.366215	1329662714000
extreme	Florida	panasonic	27.594261	-80.336666	1326377180000
other	California	nikon	37.808249	-122.430256	1182092331000
other	Kentucky	nikon	37.573803	-85.740336	1302317696000
other	Ohio	panasonic	41.576788	-83.632545	1336839437000
other	Maryland	canon	38.395187	-76.8452	1281208226000
running	Pennsylvania	canon	40.287448	-76.671137	1296488169000
extreme	California	canon	33.349901	-118.326203	1161961242000
extreme	NewYork	canon	42.862179	-76.995041	1171813738000
other	Oregon	apple	45.496731	-122.577981	1280861481000
other	California	nikon	35.161845	-116.34971	1321699034000
other	NorthCarolina	canon	35.79418	-78.710517	1225033941000
other	Nevada	other	40.781695	-119.212992	1298519272000
other	Virginia	nikon	38.865675	-77.129736	1197114690000
baseball	Delaware	nikon	39.777894	-75.598629	1321136152000
running	Minnesota	nikon	45.581968	-94.176757	1227351369000
extreme	California	nikon	33.808428	-117.920207	1321752616000
running	DistrictofColumbia	canon	38.889897	-77.025039	1341051896000
extreme	California	canon	33.160942	-117.356665	1155390681000
running	Texas	sony	32.789308	-96.801634	1365854587000
baseball	Delaware	nikon	39.732455	-75.564662	1250016681000
other	Florida	other	25.790479	-80.140854	1364093979000
hockey	Washington	canon	47.386408	-122.25912	1223149559000
baseball	California	canon	32.799287	-117.087907	1302907186000
other	Massachusetts	nikon	42.573728	-71.602761	1316945480000
football	Florida	nikon	29.650418	-82.348773	1315088197000
other	Nevada	panasonic	36.440618	-114.512557	1155997828000
extreme	RhodeIsland	nikon	41.324836	-71.7912	1330878809000
other	SouthCarolina	sony	32.793015	-79.954193	1264792499000
other	Ohio	other	39.972335	-83.00188	1319311563000
other	California	nikon	34.072319	-118.359746	1373745609000
other	Colorado	canon	39.584358	-106.510713	1039983827000
baseball	DistrictofColumbia	canon	38.890064	-76.972017	1175475697000
extreme	Michigan	other	42.322174	-83.067245	1257635855000
other	NorthCarolina	canon	35.974185	-78.897736	1313759256000
other	NewYork	nikon	42.586522	-78.018459	1281350732000
other	Louisiana	apple	31.274333	-92.679	1350578866000
extreme	NewYork	canon	43.015881	-78.907456	1120900592000
extreme	Wisconsin	other	43.287	-89.724	1295156530000
other	California	canon	33.765908	-118.192387	1334428225000
running	Texas	panasonic	31.558095	-97.128109	1175326728000
other	Georgia	canon	34.151866	-83.810714	1317397276000
other	Massachusetts	nikon	42.57048	-71.602879	1339862069000
other	Florida	canon	26.121053	-80.146154	1314658815000
other	Utah	other	38.724701	-109.563004	1295450094000
hockey	DistrictofColumbia	canon	38.895809	-77.030693	1317986489000
hockey	NewYork	canon	40.723046	-73.590953	1265484172000
other	Michigan	canon	42.358638	-83.021603	1335691670000
basketball	California	nikon	34.089073	-118.259353	1278666407000
extreme	NorthCarolina	nikon	36.081916	-79.738233	1379124023000
other	Oregon	nikon	43.921172	-124.11917	1346579702000
extreme	Washington	canon	48.014479	-122.704389	1297353015000
other	California	canon	32.975447	-117.26403	1220288850000
extreme	California	nikon	37.779331	-122.419227	1383653247000
other	Nevada	sony	36.119658	-115.177778	1322222733000
other	Maryland	canon	38.999308	-77.064741	1180379517000
basketball	Nevada	canon	40.825858	-119.173035	1346513640000
extreme	Georgia	nikon	33.466993	-81.967679	1133646927000
cycling	Virginia	canon	38.828542	-77.22187	1153332162000
extreme	Wyoming	other	44.463833	-110.836834	1347873701000
extreme	Kansas	canon	38.974891	-95.261077	1296406951000
other	California	canon	34.08155	-118.389122	1302296809000
other	DistrictofColumbia	sony	38.897224	-77.020919	1315082337000
other	Indiana	canon	39.035086	-86.321554	1211910864000
baseball	Washington	sony	47.69241	-122.195724	1209579582000
other	Pennsylvania	other	39.967257	-75.177737	1180656000000
other	Wisconsin	canon	42.523482	-89.059209	1282427644000
other	California	other	37.568489	-122.36172	1052041580000
basketball	Ohio	nikon	39.10083	-84.515419	1321437717000
golf	Missouri	canon	38.634782	-90.949931	1182596918000
other	California	canon	37.72728	-119.541034	1036245800000
other	Illinois	nikon	41.800255	-88.076445	1342292128000
extreme	California	nikon	34.2295	-116.861309	1200149870000
other	California	nikon	37.760749	-122.419291	1279559686000
extreme	California	apple	37.846	-122.300834	1361382802000
other	California	canon	37.863463	-122.306585	1316631081000
football	Tennessee	nikon	36.198901	-86.804051	1250625598000
football	Ohio	nikon	41.29875	-84.355945	1221919278000
other	California	apple	37.771667	-122.467833	1332687479000
extreme	Arizona	nikon	36.076718	-112.201292	1227866016000
football	California	canon	34.043983	-118.268938	1320784775000
other	NewJersey	other	40.39879	-74.655189	1318777715000
other	Georgia	sony	33.564223	-84.599	1334490587000
baseball	Colorado	other	40.585278	-105.106726	1373549623000
hockey	Virginia	nikon	38.88208	-77.110118	1247572742000
other	Iowa	canon	41.657659	-93.498555	1333288411000
basketball	California	other	33.997466	-118.326616	1233171737000
other	NewJersey	other	39.379137	-74.427519	1216630982000
other	Washington	other	48.115525	-122.751671	1315646987000
baseball	California	canon	37.752102	-122.200798	1239812183000
cycling	California	panasonic	37.990277	-121.327171	1182590295000
golf	California	sony	33.937699	-117.961664	1176543954000
other	Michigan	other	42.259159	-83.738372	1292599914000
cycling	Maryland	canon	38.995986	-77.026423	1183553596000
other	Wisconsin	canon	44.854666	-92.623	1320876136000
other	Ohio	canon	40.113264	-83.011107	1281799652000
football	California	canon	32.897828	-117.245192	1213191988000
extreme	Georgia	canon	33.865833	-84.467224	1294717864000
cycling	California	panasonic	37.288074	-121.813396	1205067847000
golf	RhodeIsland	canon	41.774295	-71.40232	1315068107000
extreme	NewJersey	nikon	40.931541	-74.234061	1177104541000
baseball	Michigan	nikon	43.04051	-85.659606	1189107041000
other	Florida	canon	30.575969	-83.157405	1186931878000
cycling	Wisconsin	nikon	44.875662	-91.926024	1276956062000
golf	Florida	sony	28.363138	-81.572306	1349637126000
other	Massachusetts	canon	41.665346	-70.0652	1252877782000
other	Wisconsin	canon	45.573542	-88.941514	1252233312000
other	California	canon	37.42941	-122.251782	1234006156000
lacrosse	Georgia	canon	34.936854	-83.845821	1393861408000
other	Washington	nikon	47.389895	-122.447015	1369067194000
other	Colorado	other	40.018018	-105.285458	1322345274000
running	Arkansas	nikon	34.624591	-92.898244	1339225880000
baseball	California	apple	37.4345	-122.161	1352548209000
soccer	Pennsylvania	nikon	40.222918	-74.940018	1339228136000
